"","K1","K3","Orf70","K4","K5","K7","Orf16","Orf17","Orf18","Orf4","Orf20","Orf21","Orf22","Orf23","Orf24","Orf25","Orf26","Orf27","Orf6","Orf29","Orf30","Orf32","Orf34","Orf36","Orf37","Orf7","Orf39","Orf40","Orf42","Orf43","Orf44","Orf45","Orf46","Orf47","Orf8","Orf48","Orf49","Orf50","Orf52","Orf54","Orf55","Orf56","Orf57","Orf9","vIRF1","vIRF4","vIRF2","Orf58","Orf59","Orf60","Orf61","Orf62","Orf63","Orf10","Orf65","Orf66","Orf67","Orf68","Orf69","LANA","K14","Orf11","K15","K2"
"Orf57",0.222146810404729,0.502150852421419,0.41525539871376,0.439372900356476,0.367963013785639,0.667912139649313,0.522137414263084,0.504248942081314,0.276049285755836,0.545876001083803,0.487020652370839,0.0260098085590135,0.435426723244368,0.565226359419981,0.420187223639371,0.51132411939531,0.523169572026607,0.532029324995601,0.601376206813622,0.396035794985021,0.574224646154436,0.516577057257265,0.641594444316075,0.312653281683177,0.638025399752519,0.670556092054937,0.436339314624503,0.520069557761877,0.635934606901872,0.680280871939092,0.715741111021905,0.688560438171982,0.421240924252337,0.587288882642752,0.616934967474602,0.828438758458965,0.70381599209451,0.752204396241301,0.700136117152161,0.64034326546092,0.806113829905542,0.65778133095613,1,0.526157761592627,0.784025178985679,0.695620243360226,0.55036201685787,0.765969899767537,0.644463727213634,0.788880651330924,0.742069220169347,0.763593005478101,0.677667966203383,0.623534297710609,0.547754150301022,0.768226536721345,0.665537801122485,0.500085924756893,0.763810093441212,0.79324791780581,0.694169370693277,0.585123658708905,0.683582760345266,0.669655591452018
"Orf9",0.4650830097069,0.623704368816148,0.572524696182549,0.643351301136758,0.610369273606713,0.740622788071573,0.645989255843515,0.653290206388848,0.388723736179814,0.739120137926886,0.712856114059112,0.139873405830798,0.613563020566518,0.767250977765846,0.478983026371123,0.674478429387456,0.462991362053302,0.812863676919804,0.89234357567682,0.657422451317642,0.660670793068747,0.65135156487078,0.687877961422452,0.273912618797544,0.681583555418909,0.767627075682653,0.471554828578505,0.528518238426779,0.577704323084811,0.665760987069638,0.601646087126247,0.700000484975774,0.515503678983698,0.75746641528522,0.866631831803637,0.703799621751363,0.690668800928897,0.5850561946525,0.497711214043811,0.454733198288865,0.392493227260736,0.380196996089754,0.526157761592627,1,0.556469020554171,0.804671948647854,0.210277765441165,0.807980801987605,0.777239926010599,0.646421307016442,0.73174358902104,0.666423563752999,0.443845492596559,0.82922092240557,0.487804431241444,0.671048716512566,0.711338155141234,0.0846079536024819,0.607020235283897,0.584773273633335,0.65394096273272,0.736466876370672,0.294842655885641,0.728501675341384
"vIRF1",0.258286303400019,0.569519718939183,0.43580469569011,0.530764024602942,0.325866010344322,0.602617397728735,0.718080243553336,0.566164196621031,0.308101093897726,0.553847415123029,0.619425010280734,0.0964178122407417,0.626387364922159,0.709426949942621,0.555852047123233,0.622071089916136,0.540931552043832,0.611142881868057,0.619210342227525,0.572210619849299,0.631377568772568,0.592521181391883,0.675518869966856,0.104376179382057,0.65201237246175,0.661202125417806,0.476083867449317,0.652386331585436,0.828126229566458,0.795059358889198,0.792885119597533,0.673160255529485,0.628296559652255,0.718693703535438,0.669108328210637,0.796800566346663,0.693037081570435,0.808573421049615,0.70190659102081,0.771797691384173,0.723676378647432,0.73508205733863,0.784025178985679,0.556469020554171,1,0.849784250293965,0.678075791497591,0.732263069463353,0.755659897964709,0.756543391566692,0.863623705925749,0.843580193253901,0.748823885803324,0.657585484822167,0.746258972549608,0.860983688462586,0.786804145930105,0.535186413790922,0.749192716323478,0.703498416969038,0.74247553019284,0.648012859032698,0.608272442279053,0.680161390984884
"vIRF4",0.240761869571077,0.696328411432921,0.616241538529935,0.712995229674964,0.406234676437233,0.696932456335146,0.700577161026212,0.616203895775586,0.302763044588829,0.610846543347478,0.691408876133125,0.139492496135459,0.703733733646965,0.740828876974592,0.52397267450372,0.696875225880626,0.546373250361485,0.762968886186277,0.78316520787941,0.64647953685543,0.683726901769329,0.625280875276436,0.717573528613175,0.278679770927564,0.777568845605465,0.647137373266329,0.571157377497177,0.52163114756754,0.772990585252283,0.778598189028065,0.742830895976657,0.783429874662841,0.639317130573186,0.891155215978403,0.823973776585473,0.839765973767656,0.736113594302131,0.78300139929596,0.71498709654263,0.622471480588281,0.65428108535489,0.603785994921249,0.695620243360226,0.804671948647854,0.849784250293965,1,0.45675337740839,0.848341501815458,0.89113090768486,0.799381244297701,0.890563041507251,0.852578382756289,0.694710142415316,0.799401532920617,0.791907602448183,0.89975976115913,0.81124093756329,0.266614510530247,0.723720613406634,0.660067304435341,0.678459833177917,0.693861501337711,0.508651638292384,0.804062920246025
"vIRF2",0.214184304272562,0.300082841842628,0.288648991334813,0.358958794612668,0.0741644632769828,0.35280073161477,0.433584305017675,0.233113249362195,0.284333514612745,0.409874444858583,0.379403576114111,-0.0174595795112646,0.432935521099161,0.48751750295314,0.337010373443618,0.329229524590584,0.383745102713582,0.403603349912148,0.257582798797321,0.292914798255302,0.330581687463535,0.33647565502709,0.275226227138343,-0.0879041107469253,0.331252303609308,0.420047382994163,0.321193862015041,0.469801610252984,0.592756663193083,0.574431647443442,0.636316351200583,0.431350014963149,0.334308653893576,0.417283152183282,0.296888168361509,0.496734873515164,0.612284733169705,0.373788654937836,0.586973524686166,0.627340407101761,0.607391091845716,0.717963166484817,0.55036201685787,0.210277765441165,0.678075791497591,0.45675337740839,1,0.35097148815803,0.341778759606917,0.387380797328264,0.556612037680712,0.596274137785806,0.597446862070778,0.31812350903759,0.454124224814299,0.541900463631714,0.293842929689585,0.603561852842905,0.478671947162425,0.487804546641674,0.533775809499507,0.40307104699308,0.496505998200297,0.380305239614816
"Orf58",0.306455056348838,0.634265674454248,0.569179477568906,0.634957471642578,0.509502900232666,0.843399339181463,0.636157419552669,0.689322894671336,0.298253992098636,0.641528448810721,0.700967453255306,0.214901265608903,0.611144834744815,0.73729511585447,0.478366695131007,0.656493622632551,0.625780177024231,0.770994900140705,0.874860089929443,0.565124955182318,0.654063569439795,0.63063393389102,0.750084039658971,0.306586085816088,0.79037819842047,0.757648410455948,0.560729854674202,0.548858049158532,0.701202811006718,0.722067028230812,0.741321055829223,0.749934649210594,0.638464147915583,0.746880550142457,0.801000871525691,0.840278648629984,0.726146207640903,0.756351700562885,0.701518616548837,0.461184187645871,0.68511210001098,0.520001734674265,0.765969899767537,0.807980801987605,0.732263069463353,0.848341501815458,0.35097148815803,1,0.882604961256272,0.850263156123733,0.798440382322472,0.763407775786929,0.578622710126452,0.849147240394584,0.607015162935283,0.804060024671355,0.70819865399155,0.22950652183683,0.762882339682832,0.755782270442824,0.635875305278588,0.77288433826148,0.486760437951289,0.802025253963528
"Orf59",0.376038360555799,0.590465850584508,0.565068365599439,0.617043852011402,0.441761632734093,0.678049071498156,0.530081086625112,0.538618042516292,0.224665978480041,0.49575310766136,0.610026087091,0.208870986716746,0.614646741724624,0.614939880553035,0.380316676109922,0.580187193586208,0.573821554893381,0.689642488993868,0.782025950844995,0.578716707172593,0.542314865046027,0.568965000603374,0.616165370555566,0.184359968241575,0.643366768256415,0.6044420656948,0.444848700553257,0.473348498644396,0.65183093898342,0.607696351708207,0.654591033893289,0.614478782038652,0.686567747567761,0.771070640879765,0.758887036928646,0.769560959456812,0.732566213065243,0.687297397198932,0.702319485111096,0.49426785155889,0.619172874000034,0.537860984287135,0.644463727213634,0.777239926010599,0.755659897964709,0.89113090768486,0.341778759606917,0.882604961256272,1,0.784062927410569,0.813536795653632,0.781180736666869,0.658750126860683,0.733641108515044,0.674578191404327,0.840042911807837,0.789571502639049,0.297645916674213,0.711672946773053,0.66293138929068,0.559341827625143,0.653331213887398,0.495997078146346,0.711342322149738
"Orf60",0.176564430885424,0.515430966908357,0.451500843764706,0.498195910756803,0.391491718896588,0.663554455810047,0.54844971526533,0.515992847181901,0.1127137263762,0.488688625865869,0.524591379496749,0.121497592863378,0.479627040457669,0.551367846725338,0.398590542779309,0.492400821318874,0.495818201525437,0.640199239489462,0.695107384072196,0.548207350738288,0.52681726531073,0.554678172470425,0.551027231638824,0.267518075419315,0.692586271418453,0.58005901785209,0.536492430264684,0.569134058616837,0.598181396197657,0.655614063745327,0.701635818414052,0.700955815214699,0.568027911222307,0.641418790354964,0.673290348864468,0.755747266961586,0.63934405450387,0.717277036432631,0.653566474439889,0.601914643663258,0.722068098041459,0.580632030402318,0.788880651330924,0.646421307016442,0.756543391566692,0.799381244297701,0.387380797328264,0.850263156123733,0.784062927410569,1,0.794078881440453,0.789899468699294,0.594786053928029,0.62464557690918,0.652907641101424,0.789078240670221,0.680893491783766,0.406665203867678,0.787761305954917,0.663945121462656,0.609988157394158,0.652517878584095,0.577754338231299,0.716191771974142
"Orf61",0.281009759780691,0.635131807931545,0.59489022754341,0.5730106870066,0.48803834445739,0.65157665303194,0.677022214723839,0.585809269915015,0.192999518085874,0.60867838620062,0.57570601269529,0.174323334751023,0.607409377722101,0.710968871846801,0.54380762336465,0.647573455209355,0.521684568033047,0.675003494744299,0.742607055248408,0.697853992401708,0.661651121460374,0.697264491057652,0.677492042069093,0.306756108415939,0.784248166743518,0.693093411141695,0.584451024295495,0.644201172340923,0.807191093662678,0.806950781809014,0.796295123065214,0.718226631709544,0.621739510508422,0.773298463043389,0.764703135977942,0.807995956236579,0.709643165526123,0.799306400448211,0.679691176998083,0.677926680020763,0.641957656824935,0.669217923695622,0.742069220169347,0.73174358902104,0.863623705925749,0.890563041507251,0.556612037680712,0.798440382322472,0.813536795653632,0.794078881440453,1,0.816525221377378,0.736586597039721,0.720595019432961,0.735670308082996,0.863806154684435,0.854567798864734,0.4836443103668,0.813716874658906,0.729819709092779,0.727600896576116,0.717795241357096,0.608378250224029,0.797256959736333
"Orf62",0.202593956373667,0.663571425828469,0.552286345801928,0.643745764727486,0.506471731623086,0.696574370154668,0.699329201227257,0.528560081626005,0.420189919526366,0.598646094963203,0.696963150276507,0.134436924941562,0.726984176891469,0.695921574909551,0.581024579307605,0.673464921357324,0.645778560297267,0.694347861510285,0.74472539287999,0.595552906732371,0.681890505241391,0.640523778392403,0.622751593471737,0.159172780634664,0.628068517124668,0.678359280119673,0.560330593704153,0.608797142407071,0.724883779665074,0.714700827246452,0.814247916338344,0.72587020088467,0.671823765437736,0.750259093450931,0.721482956068526,0.818228454522551,0.764716440989507,0.77367300292214,0.814266295304928,0.719074890445472,0.77023417832982,0.784633413047399,0.763593005478101,0.666423563752999,0.843580193253901,0.852578382756289,0.596274137785806,0.763407775786929,0.781180736666869,0.789899468699294,0.816525221377378,1,0.728420367935273,0.742538912768733,0.750533490779712,0.817998598339324,0.747187832458959,0.500521274675161,0.76677334384384,0.700422423996893,0.622569115528369,0.644234892091948,0.618329734465818,0.758233462951081
"Orf63",0.0663430399864871,0.359900947012682,0.306011760176232,0.269117379532788,0.128060555704639,0.451793730432937,0.426641988675013,0.160817814125716,0.312831167306152,0.517094253913075,0.419237703203678,0.0101023102385176,0.432970139031247,0.450910668472908,0.377497729145028,0.42602300681003,0.291738957749468,0.44993344869016,0.46705375432198,0.431395962219844,0.355409209568087,0.388903743636249,0.372315540879265,-0.104825532258652,0.445123894276375,0.50493078375497,0.354366118854741,0.567894577621871,0.566140580039242,0.601184129784538,0.592848971401002,0.587660097876408,0.514685984537862,0.595249509196124,0.560846185926939,0.728242616742165,0.728051158875868,0.650202105089421,0.690993383688376,0.734142686145374,0.755137380748617,0.746301311918883,0.677667966203383,0.443845492596559,0.748823885803324,0.694710142415316,0.597446862070778,0.578622710126452,0.658750126860683,0.594786053928029,0.736586597039721,0.728420367935273,1,0.471943550854418,0.614893083028201,0.83551716645799,0.685642413780061,0.599476145333343,0.667616313891743,0.613707022705268,0.527428737825338,0.39717448650939,0.634263651769853,0.508709490997913
"Orf10",0.362738287657068,0.675707146645187,0.656770329530554,0.720596452102382,0.575317003923704,0.854415484362456,0.741404027707764,0.781369949083593,0.395859945885101,0.731371566047666,0.798055912577977,0.184672671125026,0.647296590594389,0.849413544946926,0.611599071831071,0.781480754713531,0.708634028087007,0.869193323716958,0.91189905208456,0.654913551654016,0.785875703909959,0.739612674814562,0.800205040402456,0.369479158826862,0.723881791978995,0.816753165829358,0.672067110628261,0.584484077127269,0.768081382396389,0.787096453263224,0.773733900554853,0.794639269590871,0.632361294031562,0.758616819118974,0.844904151074885,0.797698415762014,0.692734045575229,0.734696910247548,0.68937020435124,0.415240819380242,0.537046435226526,0.474739291900996,0.623534297710609,0.82922092240557,0.657585484822167,0.799401532920617,0.31812350903759,0.849147240394584,0.733641108515044,0.62464557690918,0.720595019432961,0.742538912768733,0.471943550854418,1,0.612249369880335,0.686322847776621,0.687977414162282,0.115450520552601,0.659302532496426,0.685063822137186,0.670623522441044,0.767809856754586,0.437324754408557,0.834229373273867
"Orf65",0.052095190444131,0.58644045951818,0.56120180643329,0.556393893066642,0.269027910307816,0.606779596630343,0.629547701419079,0.450128390267995,0.174391264000189,0.432697687611662,0.535052360021522,0.140265337094583,0.591470364541023,0.545201187442636,0.525160860635791,0.52181610427367,0.55033233986306,0.601594726678145,0.56077145710143,0.541007125311942,0.610971773363287,0.512389894273235,0.505742495099848,0.279224187382395,0.611376414974941,0.406335018371705,0.53257383612232,0.474095219038276,0.705607256869532,0.639157622641628,0.759183625361004,0.710801674193605,0.540885592880767,0.678488899922329,0.530435449890907,0.627761738018819,0.490198022552754,0.656006483318398,0.629554068684572,0.490922359799893,0.570573102729477,0.567549219149674,0.547754150301022,0.487804431241444,0.746258972549608,0.791907602448183,0.454124224814299,0.607015162935283,0.674578191404327,0.652907641101424,0.735670308082996,0.750533490779712,0.614893083028201,0.612249369880335,1,0.818832903539824,0.707172810652989,0.238875896317415,0.547308624499685,0.505858372261978,0.448339155885355,0.41442747142252,0.446327684880702,0.65994061560884
"Orf66",0.169450219373265,0.598128280259875,0.521207235820799,0.566068839707425,0.274097196016179,0.685337911025046,0.6408271564317,0.454118479164385,0.279965319084243,0.609085839315693,0.633712474504035,0.0605930176351865,0.637806287935729,0.643900519053891,0.502312143925764,0.617050460421916,0.507468017079996,0.67154127928697,0.694632630175956,0.540967763920345,0.600806385924599,0.51958555397535,0.609880114209248,0.183867851612832,0.662729528259451,0.61566014140168,0.471446562637985,0.608862969463506,0.732333322345599,0.720242530481615,0.783803081886878,0.71885602740053,0.563949944510657,0.785446509557469,0.710908342768793,0.839681395764438,0.784426692358321,0.756794284408788,0.750417391627202,0.651791611220259,0.729093922133674,0.664334491491212,0.768226536721345,0.671048716512566,0.860983688462586,0.89975976115913,0.541900463631714,0.804060024671355,0.840042911807837,0.789078240670221,0.863806154684435,0.817998598339324,0.83551716645799,0.686322847776621,0.818832903539824,1,0.837118892205604,0.414446062868656,0.723530297039816,0.710803651702343,0.67312009895832,0.616864665409503,0.586298998038904,0.685340617559177
"Orf67",0.244213273960689,0.594182698483673,0.535556481636999,0.516623060891839,0.460278979659621,0.590697760471218,0.673478905928869,0.538341889159863,0.257237758679958,0.539875580993817,0.612096833660626,0.195163300137901,0.617743580707129,0.635784194541474,0.557260221712555,0.695128424673601,0.465011055589921,0.591099862546798,0.701266779146075,0.680808967742368,0.691729607584323,0.670144428019866,0.705871429928142,0.316811199201374,0.582734206836834,0.666953029051262,0.444923790994226,0.669206460391602,0.662408831530543,0.680352535422608,0.71960217399948,0.587447199925368,0.513362526611778,0.67812449603043,0.713686560888834,0.711892245441278,0.616118992092952,0.749387047755715,0.593000489989191,0.574688826172964,0.494484246445519,0.512964401088387,0.665537801122485,0.711338155141234,0.786804145930105,0.81124093756329,0.293842929689585,0.70819865399155,0.789571502639049,0.680893491783766,0.854567798864734,0.747187832458959,0.685642413780061,0.687977414162282,0.707172810652989,0.837118892205604,1,0.378572230561774,0.695242963887691,0.657459310676146,0.652859509832678,0.569820537774595,0.489765949721518,0.668468580199044
"Orf68",0.00466553749415079,0.0232096873184035,0.00548225872445985,-0.0350694367996138,0.0464696491467617,0.0798252547805874,0.166868014705476,-0.0786661765354502,0.0560942346378326,0.236236429573179,0.0741175699693282,-0.141162547920882,0.204295997749784,0.160177837676855,0.115771428887115,0.0944177610332849,0.144282275761165,0.10363701212799,0.121227094555648,0.158532512003523,0.106224413954212,0.220427361166741,0.0867342663861387,-0.136452709423608,0.0696649285195241,0.291242993447891,0.122626153460333,0.493625827896264,0.341040750543503,0.392258758188402,0.397890515069152,0.216948902758889,0.357398468875858,0.1617653788213,0.203247067930927,0.410277340990468,0.468600857416561,0.396344448760036,0.545921907837275,0.663070817164023,0.551133497764494,0.725553469671291,0.500085924756893,0.0846079536024819,0.535186413790922,0.266614510530247,0.603561852842905,0.22950652183683,0.297645916674213,0.406665203867678,0.4836443103668,0.500521274675161,0.599476145333343,0.115450520552601,0.238875896317415,0.414446062868656,0.378572230561774,1,0.593306559616204,0.442321035558744,0.328188829477258,0.148708714504833,0.685279192733134,0.265898087553281
"Orf69",0.267559648792786,0.407636274156514,0.393180094098462,0.417072180880937,0.416983821993821,0.690564221947688,0.566418868860446,0.504852778606339,0.14354153096583,0.651849550229667,0.463418108576709,0.0382255901057041,0.457577674249105,0.550919713668401,0.371709553697969,0.471679914031641,0.427506132304225,0.516237337746845,0.717278900531524,0.565062636117069,0.456703978994155,0.613405367771846,0.57116414724009,0.208747798082452,0.689993497621441,0.688672080343784,0.443291054353935,0.661089149073233,0.655596430113754,0.681748754014527,0.720778182770455,0.754371735566751,0.63590532123958,0.62998326062589,0.687052545648666,0.810082747890311,0.685342316801204,0.792970366040755,0.692556784500043,0.639086657997663,0.754817383576807,0.757671928943604,0.763810093441212,0.607020235283897,0.749192716323478,0.723720613406634,0.478671947162425,0.762882339682832,0.711672946773053,0.787761305954917,0.813716874658906,0.76677334384384,0.667616313891743,0.659302532496426,0.547308624499685,0.723530297039816,0.695242963887691,0.593306559616204,1,0.893645887054059,0.708111587738013,0.669239883600413,0.837581586982315,0.765639169653513
"LANA",0.348015069482181,0.429655108907457,0.381837512739684,0.421213454965481,0.464450589609468,0.768227066546535,0.559501566903089,0.529258258311193,0.269816098225215,0.706918454605217,0.475803643567069,0.142966768173256,0.45276784982038,0.577013091825693,0.368690217707748,0.484586267375458,0.498447293003187,0.523461466884745,0.704872766927829,0.500055473225335,0.506089570501672,0.609222241351715,0.620856697202472,0.240711187346513,0.673068934762178,0.709578407799243,0.381391826971608,0.625070383989835,0.672346212227925,0.605514297924653,0.741746310615185,0.727772701343693,0.562326656798593,0.651333639203045,0.654559743826421,0.752669362491948,0.683301694477289,0.700059188817036,0.646883068115076,0.53000813948658,0.718659912027809,0.623394842652096,0.79324791780581,0.584773273633335,0.703498416969038,0.660067304435341,0.487804546641674,0.755782270442824,0.66293138929068,0.663945121462656,0.729819709092779,0.700422423996893,0.613707022705268,0.685063822137186,0.505858372261978,0.710803651702343,0.657459310676146,0.442321035558744,0.893645887054059,1,0.77111255284412,0.735536754211222,0.764205263297092,0.750894542028107
"K14",0.454241226398594,0.562032020044056,0.482005326670009,0.541652371951321,0.498606061202927,0.690325972369628,0.681458214900998,0.637779042039694,0.330360816804971,0.717990673016022,0.603837549043451,0.0268039728659944,0.417442877140696,0.693503042562734,0.513321551724097,0.611089280024332,0.361428034459071,0.688188909846693,0.663972511451252,0.625911461602565,0.633009119357989,0.590284006674239,0.620434185614462,0.270803122107855,0.649990127462875,0.6907298012744,0.439962909233913,0.704831768365949,0.69496494748983,0.73416107237728,0.741692632131707,0.694188581647201,0.460215728388558,0.624887922415673,0.684893243861638,0.664078385795852,0.638638043253387,0.61557416326853,0.504636774905061,0.559365703312619,0.508047207634934,0.494488107270718,0.694169370693277,0.65394096273272,0.74247553019284,0.678459833177917,0.533775809499507,0.635875305278588,0.559341827625143,0.609988157394158,0.727600896576116,0.622569115528369,0.527428737825338,0.670623522441044,0.448339155885355,0.67312009895832,0.652859509832678,0.328188829477258,0.708111587738013,0.77111255284412,1,0.815583980345859,0.537479495496917,0.656210597929596
"Orf11",0.415068809641963,0.608028623587164,0.505397132348581,0.609318080756746,0.648302259392698,0.782904225913432,0.620318810967762,0.697791148894617,0.309533461227452,0.677691707736679,0.624363489583308,0.287497075844599,0.543873912700839,0.705936365889836,0.502788088039582,0.63079470501493,0.609555961353632,0.749958018896401,0.811361589205656,0.608993019355988,0.621581016100827,0.700019436705762,0.666480763239919,0.273888055320687,0.769037469512135,0.728606362722598,0.534203327014748,0.579851402868739,0.688022386265251,0.604526560131373,0.694109025586652,0.658262426235982,0.584304049912442,0.633734503799575,0.744590922240972,0.669282194333587,0.627723991188918,0.575108885073347,0.49753270488516,0.381623361218674,0.438944607648155,0.351308264734368,0.585123658708905,0.736466876370672,0.648012859032698,0.693861501337711,0.40307104699308,0.77288433826148,0.653331213887398,0.652517878584095,0.717795241357096,0.644234892091948,0.39717448650939,0.767809856754586,0.41442747142252,0.616864665409503,0.569820537774595,0.148708714504833,0.669239883600413,0.735536754211222,0.815583980345859,1,0.411462555598976,0.759122365271944
"K15",0.125489259038668,0.211545512731846,0.203311950216394,0.166782322622841,0.0883740471746151,0.473437075090027,0.311747412578846,0.200083395786156,0.077513553305971,0.403835187026111,0.174310240194275,-0.115996194472673,0.224424686273014,0.3452249631794,0.149340410705387,0.191119212800672,0.339852766472462,0.284962071070838,0.431298178177282,0.296624677840708,0.261690519519921,0.371094476653951,0.333432617468331,0.169493553339427,0.420320958839492,0.46052820932322,0.315724761451788,0.440061572690872,0.524131351666157,0.487372980266286,0.530556752754631,0.615272884140595,0.539020057359241,0.515086759467176,0.414001150270213,0.70447952672141,0.60765476901849,0.660736920845419,0.670949482239584,0.568391188135373,0.774017792055112,0.776482188837918,0.683582760345266,0.294842655885641,0.608272442279053,0.508651638292384,0.496505998200297,0.486760437951289,0.495997078146346,0.577754338231299,0.608378250224029,0.618329734465818,0.634263651769853,0.437324754408557,0.446327684880702,0.586298998038904,0.489765949721518,0.685279192733134,0.837581586982315,0.764205263297092,0.537479495496917,0.411462555598976,1,0.512661365007433
"K2",0.261134494975104,0.568147278210953,0.590208069188932,0.627764373669839,0.596615678915141,0.759911782082277,0.628604608362308,0.644233562948086,0.196910063148738,0.703299209251628,0.56722476890367,0.314283612206736,0.625199307011269,0.63642183558133,0.466605834834372,0.606508969046663,0.670956540923245,0.737199107912357,0.757233228411166,0.639779748433012,0.64950678009804,0.753951744870326,0.73504478000415,0.35835996087301,0.819349203283345,0.697034637122732,0.602539703703517,0.58146410187941,0.721181980338816,0.726505694360777,0.78470729635497,0.801526604725206,0.601832726913431,0.668052867070147,0.835349150758839,0.733401192381914,0.581786981145473,0.649019799339724,0.650294510370972,0.469588889080414,0.52643966852595,0.496696916995605,0.669655591452018,0.728501675341384,0.680161390984884,0.804062920246025,0.380305239614816,0.802025253963528,0.711342322149738,0.716191771974142,0.797256959736333,0.758233462951081,0.508709490997913,0.834229373273867,0.65994061560884,0.685340617559177,0.668468580199044,0.265898087553281,0.765639169653513,0.750894542028107,0.656210597929596,0.759122365271944,0.512661365007433,1
