"type","Date","Array","Primer","Type","Gene","Concat","Good","Plate","X629","X731","X1314","X1700","X2572","X2741","X2858","X2910","X2969","X3544","X3937","X4428","X4678","X5485","X7121","X8239"
"CT","112511","KSHV dream array","Orf25 (45767)","KSHV","Orf25","KSHV dream arrayOrf25 (45767)","good","PP1",44.9246930545196,44.4473739117384,44.7271210108884,44.0336821000092,45.162057065405,45.0484343180433,39.94,44.0884058680385,45.6454078326933,45.369250563439,45.7715959697962,44.2504000854678,45.4958396973088,45.9425703897141,45.3104092618451,45.7524409727193
"CT","112511","KSHV dream array","Orf25 (46047)","KSHV","Orf25","KSHV dream arrayOrf25 (46047)","good","PP1",44.3276778785512,44.7736691199243,45.3461369895376,44.7899360428564,45.6210221578367,44.7972547109239,44.5083740036935,45.1873027533293,45.3477580514736,44.1486184261739,45.8842852157541,45.4194892765954,44.1109480974264,45.21230579447,45.309811453335,44.2703433921561
"CT","112511","KSHV dream array","Orf26 or Orf25 (47305)","KSHV","Orf26 or Orf25","KSHV dream arrayOrf26 or Orf25 (47305)","good","PP1",36.11,45.757884892635,44.8253550184891,45.1413787077181,44.9039820688777,44.5956391971558,45.5068449173123,45.2849251651205,45.4747431259602,45.9845259259455,44.4357703682035,44.0491608805023,44.5537098767236,45.2594085591845,44.3029489428736,44.4590006475337
"CT","112511","KSHV dream array","Orf27 or 26 or 25 (48071)","KSHV","Orf27 or 26 or 25","KSHV dream arrayOrf27 or 26 or 25 (48071)","good","PP1",44.0447640940547,44.8827144643292,44.1294419527985,44.71,45.0973998247646,44.580959783867,45.6310573932715,45.9128683949821,45.4694760330021,42.79,44.2581409821287,45.5915050255135,44.9650216647424,45.7260907744057,45.6808045916259,43.18
"CT","112511","KSHV dream array","Orf27 or 26 or 25 (48265)","KSHV","Orf27 or 26 or 25","KSHV dream arrayOrf27 or 26 or 25 (48265)","good","PP1",44.5871527087875,44.8354437523521,44.4948067991063,44.4685390088707,37.67,44.4847815167159,45.4232723042369,45.0189949753694,45.4090926554054,44.0757786282338,45.1540164388716,45.6979079125449,45.3540153549984,45.8884078678675,45.7319280700758,45.6234331727028
"CT","112511","KSHV dream array","Orf29 (49612)","KSHV","Orf29","KSHV dream arrayOrf29 (49612)","good","PP1",44.842961457558,45.6117569804192,44.042980894912,44.4402005206794,45.3494256935082,44.6992345238104,45.8130818260834,44.7841624226421,44.2790074129589,44.219026346691,44.3761844444089,45.7141885561869,45.9634844139218,44.3715918599628,45.425885098055,35.57
"CT","112511","KSHV dream array","Orf29 (49613)","KSHV","Orf29","KSHV dream arrayOrf29 (49613)","good","PP1",44.6488444944844,45.54034630768,38.63,44.1003717216663,36.39,44.6973038436845,45.7207782394253,45.7459755898453,45.9651464326307,45.8126255944371,45.2489624787122,44.8108794442378,44.0123118739575,44.77785840258,44.834317647852,35.28
"CT","112511","KSHV dream array","Orf29 (54355)","KSHV","Orf29","KSHV dream arrayOrf29 (54355)","good","PP1",45.6963009065948,44.492875367403,44.5821022887528,44.0014129504561,38.2,53.2060455879942,51.453731183596,52.7572120738775,39.11,53.6062447012402,44.6190531704389,44.5396225103177,44.15,44.8003773074597,49.7193933732994,44.9131958386861
"CT","112511","KSHV dream array","Orf30 or Orf29 (50891)","KSHV","Orf30 or Orf29","KSHV dream arrayOrf30 or Orf29 (50891)","good","PP1",45.7553926557302,35.52,45.6421818234958,45.2033606325276,44.4422624735162,45.4062979286537,44.3714546277188,35.7,36.49,44.404376576189,44.3195313336328,45.7938533965498,44.2832322875038,44.4763697567396,35.89,35.07
"CT","112511","KSHV dream array","Orf30 or Orf29 or 31 (50984)","KSHV","Orf30 or Orf29 or 31","KSHV dream arrayOrf30 or Orf29 or 31 (50984)","good","PP1",44.7449391712435,45.5464866273105,45.1859124288894,45.6685284911655,44.9408238255419,37,36.25,44.296685334295,44.0113411317579,44.9358191126958,45.722172329668,45.4440669952892,44.1847909772769,45.0249904785305,44.2720018816181,45.3559654760174
"CT","112511","KSHV dream array","Orf30 or Orf29 or 31 (51123)","KSHV","Orf30 or Orf29 or 31","KSHV dream arrayOrf30 or Orf29 or 31 (51123)","good","PP1",45.8039680859074,45.1879472308792,45.8966317814775,44.4234260530211,44.1695432779379,44.7419636566192,44.8554079760797,45.6579925767146,44.1871278821491,45.8542874921113,44.5277386629023,44.1125228232704,44.4529530149885,44.8275099531747,44.4962135632522,37.01
"CT","112511","KSHV dream array","Orf32 or 29,30,31 (51996)","KSHV","Orf32 or 29,30,31","KSHV dream arrayOrf32 or 29,30,31 (51996)","good","PP1",44.9056603400968,45.3154243212193,35.39,45.0166860003956,45.3157244729809,44.1872531925328,45.3101032446139,44.6380394203588,44.9532014820725,45.5171628799289,45.1984840035439,44.7459012870677,36.93,44.1398916314356,45.2378822108731,36.33
"CT","112511","KSHV dream array","Orf32 or 29,30,31 (52828)","KSHV","Orf32 or 29,30,31","KSHV dream arrayOrf32 or 29,30,31 (52828)","good","PP1",45.4468529042788,44.5851150667295,45.7269523101859,45.1459673154168,35.02,45.4910186449997,45.7342752204277,36.21,44.4869852871634,34.4,45.9941483801231,45.0897048227489,45.5930183124729,35.75,45.548009401653,33.44
"CT","112511","KSHV dream array","Orf33 or 29,30,31,32 (53424)","KSHV","Orf33 or 29,30,31,32","KSHV dream arrayOrf33 or 29,30,31,32 (53424)","good","PP1",45.5475142332725,45.9183695786633,36.9,36.53,44.1385427187197,37.51,36.8,45.9873037762009,44.2488067019731,38.87,38.62,45.5703619848937,45.4247505767271,45.3012972646393,44.8138609733433,34.24
"CT","112511","KSHV dream array","Orf34 (55359,2)","KSHV","Orf34","KSHV dream arrayOrf34 (55359,2)","good","PP2",44.2024070541374,44.1363248247653,45.6294637024403,45.610084714368,45.3476573647931,44.4874391877092,38.06,44.8307022689842,45.442356757354,45.2799971997738,45.7618958563544,44.3914821892977,44.2188415047713,44.0154743017629,44.7220345586538,44.2593561871909
"CT","112511","KSHV dream array","Orf34 (55359)","KSHV","Orf34","KSHV dream arrayOrf34 (55359)","good","PP1",45.8705825968646,44.44481757842,44.7479956052266,45.5381672312506,45.4961801520549,44.1661761794239,45.6206771624275,44.5708816857077,45.6487900619395,44.9383598305285,44.8902611257508,44.7657023416832,45.8218888030387,45.7426778869703,45.0764655610546,44.7504258020781
"CT","112511","KSHV dream array","Orf37 or 34,35,36 (57765,2)","KSHV","Orf37 or 34,35,36","KSHV dream arrayOrf37 or 34,35,36 (57765,2)","good","PP2",45.5378842414357,44.9033670877106,36.99,39.14,37.12,36.96,36.34,36.31,45.1812368766405,37.05,45.532665705774,45.0257564554922,44.904881359078,37.88,45.732950928621,34.57
"CT","112511","KSHV dream array","Orf37 or 34,35,36 (57765)","KSHV","Orf37 or 34,35,36","KSHV dream arrayOrf37 or 34,35,36 (57765)","good","PP1",37.98,44.7570328246802,35.59,45.0866243951023,36.74,44.1867500608787,45.6430024718866,48.0542144924588,45.0098038357683,37,45.8862859164365,44.7281185393222,45.8401324204169,44.8780424268916,44.9414223670028,36.54
"CT","112511","KSHV dream array","Orf37 or 34,35,36 (58237)","KSHV","Orf37 or 34,35,36","KSHV dream arrayOrf37 or 34,35,36 (58237)","good","PP1",34.96,45.8390006003901,34.62,45.5716149974614,34.06,37.23,35.92,34.48,44.7408945076168,33.7,44.8792016799562,45.2780109369196,45.3418598743156,33.42,44.4835826144554,32.58
"CT","112511","KSHV dream array","Orf39 (60036)","KSHV","Orf39","KSHV dream arrayOrf39 (60036)","good","PP1",45.6637130063027,45.1436298927292,45.6561623341404,44.4297726298682,37.22,38.36,44.4669100851752,45.4199891299941,45.6289298254997,44.2840711819008,45.0219755703583,45.0839553116821,45.650937479455,45.4037196883,44.9437494711019,32.96
"CT","112511","KSHV dream array","ORF4 (2109)","KSHV","ORF4","KSHV dream arrayORF4 (2109)","good","PP1",45.3135943897069,45.4686359725893,44.660858752206,44.8238946576603,44.5833414918743,45.185131251812,44.2498369514942,44.5722669046372,45.8118207813241,44.4245134200901,45.7044646819122,44.4844870902598,44.6430782629177,44.7793163717724,45.5872990046628,45.3235834268853
"CT","112511","KSHV dream array","ORF4 (2360)","KSHV","ORF4","KSHV dream arrayORF4 (2360)","good","PP1",44.2080391915515,45.8378200535662,44.4292351012118,44.0069308523089,45.7678808793426,45.3681889008731,45.5841839862987,45.633894356899,45.9528006524779,44.9126461017877,45.5094728982076,44.9660032819957,44.9227864900604,44.6487242095172,44.7502041081898,45.5964697124436
"CT","112511","KSHV dream array","ORF4 (2545)","KSHV","ORF4","KSHV dream arrayORF4 (2545)","good","PP1",44.4940397744067,45.8478431953117,45.7521244683303,44.2683756155893,44.1916880388744,44.6272414806299,45.7524555362761,44.5898622474633,44.6278714491054,44.1718119452707,44.5075633595698,44.0987080843188,44.5252728932537,44.8861993197352,44.0942082279362,45.9190127984621
"CT","112511","KSHV dream array","Orf40 (60631)","KSHV","ORF40","KSHV dream arrayOrf40 (60631)","good","PP1",44.6201768130995,45.5492952913046,44.5432866816409,45.6187906479463,45.3066133982502,44.4108656998724,45.9485951326787,35.65,44.8135425089858,55.528453642223,54.5765823224746,45.4966719681397,45.7665481218137,44.8128144526854,44.7119074454531,32.92
"CT","112511","KSHV dream array","Orf40 (61476)","KSHV","ORF40","KSHV dream arrayOrf40 (61476)","good","PP1",45.7494437177666,44.5120745096356,45.270042963326,45.0018638963811,45.6500664209016,44.5976594220847,45.3221692722291,45.8551102848724,44.8384405481629,44.343730809167,44.5937943351455,45.0495945946313,44.6966915247031,44.0261558177881,44.1845265682787,34.96
"CT","112511","KSHV dream array","Orf40 (62028)","KSHV","ORF40","KSHV dream arrayOrf40 (62028)","good","PP1",45.6100392532535,44.9300837842748,35.96,45.3320018188097,45.1889641117305,44.7148825740442,35.97,45.8826396949589,44.5245039174333,44.7498550848104,44.9227156396955,45.9229812631384,45.507855007425,45.4299614913762,45.6894147843122,33.56
"CT","112511","KSHV dream array","Orf40 (62161)","KSHV","ORF40","KSHV dream arrayOrf40 (62161)","good","PP1",44.904094548896,45.7764340662397,45.650840583723,45.1344483499415,44.4165940592065,45.4542952724732,45.0978171089664,45.9395162784494,37.33,44.3876683553681,45.9932293817401,45.6063883746974,45.4033870631829,44.0936854062602,45.3082474912517,36.88
"CT","112511","KSHV dream array","Orf42 or Orf43 (62906)","KSHV","Orf42 or Orf43","KSHV dream arrayOrf42 or Orf43 (62906)","good","PP1",38.11,45.5913741914555,39.45,44.5420280513354,38.11,44.1770306956023,39.78,45.196992686484,45.74205629481,45.5659314263612,44.555210670922,45.1229302049614,37.96,45.4136233073659,45.2933284468018,35.62
"CT","112511","KSHV dream array","Orf43 (63567)","KSHV","Orf43","KSHV dream arrayOrf43 (63567)","good","PP2",54.9101506276615,45.0575103014708,36.45,44.5135477278382,45.7193094678223,45.3301475858316,44.1136635374278,44.3140469840728,44.8225721656345,44.3274708245881,45.0321836215444,44.1093336115591,36.69,44.7243187339045,45.1490777414292,33.62
"CT","112511","KSHV dream array","Orf43 (63853)","KSHV","Orf43","KSHV dream arrayOrf43 (63853)","good","PP2",44.2593497047201,44.4372908365913,34.95,45.2575134355575,45.3850280679762,45.7234459780157,45.0128472116776,34.89,45.4184765564278,45.1311957715079,45.227482913062,44.4764106804505,44.836567000486,44.1896839188412,44.6695817825384,33.35
"CT","112511","KSHV dream array","Orf43 (64036)","KSHV","Orf43","KSHV dream arrayOrf43 (64036)","good","PP2",45.3472439837642,44.6048792158253,45.3752495306544,45.8096541790292,47.5034756372497,44.5496561359614,44.5781515967101,42.2,45.9331131828949,45.6805682843551,44.3555760709569,44.2379603469744,44.7379195992835,44.2272673747502,44.0616068178788,35.96
"CT","112511","KSHV dream array","Orf44 (66282)","KSHV","Orf44","KSHV dream arrayOrf44 (66282)","good","PP2",45.8941015680321,45.3403791505843,45.1404504152015,36.23,35.36,45.0249809934758,45.450350958854,45.7473238222301,44.6358933015727,44.1908925282769,45.2898217085749,44.1189430346712,35.8,44.1330703161657,44.0262354565784,44.0314976852387
"CT","112511","KSHV dream array","Orf44 (66755)","KSHV","Orf44","KSHV dream arrayOrf44 (66755)","good","PP2",44.0269808922894,44.5425224397331,45.1168876918964,44.7026905245148,44.8046872862615,44.2109274682589,44.5958926267922,45.0087273209356,45.7007447178476,45.6866953037679,44.7192915519699,45.4012681837194,45.130347114522,44.1876139133237,44.6674932492897,36.89
"CT","112511","KSHV dream array","Orf44 (67024)","KSHV","Orf44","KSHV dream arrayOrf44 (67024)","good","PP2",44.8132001757622,44.1394280251116,45.2121054721065,44.7335185245611,44.2418787898496,45.1571850301698,45.7831861516461,47.8293612730317,47.8123063808866,44.677916563116,44.7150302967057,45.589979739394,45.4236029498279,44.0464460789226,44.9166095587425,44.6857086657546
"CT","112511","KSHV dream array","Orf45,46,47,48 (68227)","KSHV","Orf45,46,47,48","KSHV dream arrayOrf45,46,47,48 (68227)","good","PP2",46.8470615403727,40.1,33.37,36.1,37.98,46.7186566330865,35.92,34.7,36.49,54.3011437583715,46.903450813219,44.4709083163179,36.38,35.12,44.3042499097064,33.78
"CT","112511","KSHV dream array","Orf46,47,48 (69318)","KSHV","Orf46,47,48","KSHV dream arrayOrf46,47,48 (69318)","good","PP2",44.5617055604234,44.7504992540926,45.3443429856561,44.4582122713327,37.51,44.9915156164207,44.9385945107788,37.6,45.899231530726,36.04,44.3329553483054,45.3332581352443,44.2234520372003,38.75,44.6559949349612,34.75
"CT","112511","KSHV dream array","Orf47 or 48 (69635)","KSHV","Orf47 or 48","KSHV dream arrayOrf47 or 48 (69635)","good","PP2",45.2392542175949,45.7474522804841,35.85,45.8272439050488,48.1581774625368,44.8749687937088,45.4998510130681,44.6496247733012,34.32,45.7510853232816,45.6225975481793,45.292781597469,44.2568336999975,45.5852952473797,45.3490695715882,36.16
"CT","112511","KSHV dream array","Orf47 or 48 (69773)","KSHV","Orf47 or 48","KSHV dream arrayOrf47 or 48 (69773)","good","PP2",45.1074563069269,45.252942442894,44.8414916656911,45.512219496537,45.4469699808396,36.13,44.9702875902876,35.52,35.63,35.75,44.6055445666425,44.9044465837069,45.5291722654365,45.7148504909128,45.93167692516,34.67
"CT","112511","KSHV dream array","Orf48 (70402)","KSHV","Orf48","KSHV dream arrayOrf48 (70402)","good","PP2",44.5004957001656,45.6077248854563,44.897800586652,44.1025584139861,45.9155115457252,45.7605407228693,45.8553322991356,35.64,45.5046148980036,44.0374669716693,44.1054646591656,45.0786902909167,44.3324580523185,45.7570270723663,44.7444444685243,45.1451938520186
"CT","112511","KSHV dream array","Orf49 or 50 (71851)","KSHV","Orf49 or 50","KSHV dream arrayOrf49 or 50 (71851)","good","PP2",45.0609333664179,44.5213680225424,33.86,44.3499637013301,50.649989235606,35.82,35.78,33.33,34.9,35.54,44.0935814571567,44.4970886516385,45.8201990351081,36.19,44.3742255456746,34.85
"CT","112511","KSHV dream array","Orf49 or 50 (72352)","KSHV","Orf49 or 50","KSHV dream arrayOrf49 or 50 (72352)","good","PP2",45.5060835736804,35.69,36.07,44.6526917186566,44.4783061351627,45.2891427008435,44.5312743247487,37.81,45.7588786785491,36.07,44.7379902908579,45.6332904566079,44.47855125973,45.6164567619562,45.5050739333965,36.34
"CT","112511","KSHV dream array","Orf50 (74850)","KSHV","Orf50","KSHV dream arrayOrf50 (74850)","good","PP2",36.66,45.4798336732201,44.6875453866087,44.7931268592365,44.7103387946263,45.6740594496951,45.223696033936,44.2542554372922,44.8239883128554,57.6236423805356,45.9220613460056,44.4737345511094,44.6447221622802,44.4607288809493,45.0141587555408,45.6341958730482
"CT","112511","KSHV dream array","Orf50 or K8 (75170)","KSHV","Orf50 or K8","KSHV dream arrayOrf50 or K8 (75170)","good","PP2",44.1767707378604,44.9965457455255,44.6247232882306,45.4585716244765,44.5064607146196,44.0338502139784,44.1391453775577,44.5045237685554,45.9378889771178,44.992285378743,44.8122893483378,44.7113103130832,45.2066932935268,45.4974502227269,41.51,44.6604523272254
"CT","112511","KSHV dream array","Orf52 (77022)","KSHV","ORF52","KSHV dream arrayOrf52 (77022)","good","PP2",44.7050772509538,45.1031383522786,40.2,44.3040687018074,45.5592832835391,37.85,45.8133747745305,36.77,44.2115653860383,38.97,45.4307193146087,45.0763742639683,37.77,36.2,45.8678100681864,34.04
"CT","112511","KSHV dream array","Orf52 (77128)","KSHV","ORF52","KSHV dream arrayOrf52 (77128)","good","PP2",45.365245422814,45.8290327657014,45.6951442672871,45.2420996399596,45.7725486191921,45.8497525253333,44.6147583997808,35.33,45.6446465435438,35.52,45.6502577294596,45.7477660775185,34.25,32.88,44.8303155628964,33.02
"CT","112511","KSHV dream array","Orf54 (77844)","KSHV","Orf54","KSHV dream arrayOrf54 (77844)","good","PP2",45.9861888261512,44.481235162355,44.7936980691738,45.4427586402744,44.9681606870145,45.3354152548127,45.7601971658878,35.27,45.0734253376722,45.5433594053611,44.505355685018,44.7830385449342,44.2853937870823,45.4085262571461,44.1560709327459,33.47
"CT","112511","KSHV dream array","Orf54 (78056)","KSHV","Orf54","KSHV dream arrayOrf54 (78056)","good","PP2",44.9552916036919,44.0342181711458,34.97,45.1714495113119,45.0530033470131,45.7647132189013,44.8683820078149,44.8099635848776,44.8896266375668,45.1306530982256,44.5952734709717,45.6431359001435,45.5081913080066,36.11,45.1966709322296,34.88
"CT","112511","KSHV dream array","Orf55 (78956)","KSHV","Orf55","KSHV dream arrayOrf55 (78956)","good","PP2",44.2682976122014,45.4672834435478,45.0704490593635,45.4282988579944,45.0614659101702,45.6651589050889,45.1014718338847,44.2861233484,44.0149428052828,44.2852024948224,45.1536899683997,44.7674704212695,45.1397664812393,44.061723173596,44.0555950617418,41.58
"CT","112511","KSHV dream array","Orf55 (79193)","KSHV","Orf55","KSHV dream arrayOrf55 (79193)","good","PP2",45.9316420103423,44.8823697739281,45.4369917432778,45.8184892977588,45.450104098767,44.6569048198871,44.5069825518876,35.44,44.6866105291992,44.8390821157955,45.1271365196444,44.2092014607042,44.7858009603806,36.33,45.7350056418218,36.22
"CT","112511","KSHV dream array","Orf56 (80963)","KSHV","Orf56","KSHV dream arrayOrf56 (80963)","good","PP2",44.3473951485939,44.0662082848139,44.2549930289388,44.6481399843469,44.8304123384878,44.9215653492138,45.0315769491717,44.1946871709079,45.2489301925525,44.1313929040916,44.8013511742465,44.705670313444,45.6053682616912,44.9590648561716,45.8295585131273,45.1045515583828
"CT","112511","KSHV dream array","Orf56 (81267)","KSHV","Orf56","KSHV dream arrayOrf56 (81267)","good","PP2",44.6784155243076,44.5411865985952,45.7068068049848,45.9672123347409,44.6219202172942,45.7612107531168,44.4950079508126,44.567935930565,44.4369742763229,45.7595932851546,45.2936873105355,44.4458394991234,45.3506621536799,45.1139853489585,44.5744109889492,44.0335666444153
