"type","Date","Array","Primer","Type","Gene","Concat","Good","Plate","X629","X731","X1314","X1700","X2572","X2741","X2858","X2910","X2969","X3544","X3937","X4428","X4678","X5485","X7121","X8239"
"CT","112511","KSHV dream array","Orf56 (81650)","KSHV","Orf56","KSHV dream arrayOrf56 (81650)","good","PP2",44.0376403722912,45.9892570199445,45.4546928289346,44.9159560995176,44.2162009500898,44.236387967132,44.8641453916207,44.9819996450096,44.1296869749203,45.9758592494763,44.4394145007245,44.7892812159844,45.0943534937687,44.9862608653493,45.2204388976097,45.5363690014929
"CT","112511","KSHV dream array","Orf56 or 57 (83216)","KSHV","Orf56 or 57","KSHV dream arrayOrf56 or 57 (83216)","good","PP2",33.98,45.2210250063799,32.98,31.74,34.12,33,31.92,30.66,45.792443336919,32.33,44.4244959885255,45.8618880212307,45.20305491006,32.86,45.9610316473991,30.66
"CT","112511","KSHV dream array","Orf58 or 59,60,61,62 (94692)","KSHV","Orf58 or 59,60,61,62","KSHV dream arrayOrf58 or 59,60,61,62 (94692)","good","PP2",37.04,44.9587191296741,36.86,37,36.87,36.86,36.67,35.95,45.88133083703,34.23,44.0051961010322,44.0340315001085,45.8109112572856,35.26,45.012718800921,33.03
"CT","112511","KSHV dream array","Orf58 or 59,60,61,62 (94950)","KSHV","Orf58 or 59,60,61,62","KSHV dream arrayOrf58 or 59,60,61,62 (94950)","good","PP2",37.78,44.5116393002681,34.28,37.65,37.64,36.75,34.28,34.23,44.1912343050353,34.22,44.8648383920081,44.4778818078339,36.65,32.28,45.3613055553287,32.47
"CT","112511","KSHV dream array","Orf58 or 59,60,61,62 (95417)","KSHV","Orf58 or 59,60,61,62","KSHV dream arrayOrf58 or 59,60,61,62 (95417)","good","PP2",37.48,45.777466788888,39.87,41.64,38.03,36.89,39.32,39.19,45.3695421526209,35.28,44.925476054661,45.2177671566606,45.6828292454593,36.14,40.88,33.23
"CT","112511","KSHV dream array","Orf59,60,61,62 (95961)","KSHV","Orf59,60,61,62","KSHV dream arrayOrf59,60,61,62 (95961)","good","PP2",34.32,44.011462199036,36.18,36.42,35.63,34.36,35.16,35.09,34.25,33.75,45.3433410255238,45.4826488867402,36.08,33.4,45.4657586179674,32.01
"CT","112511","KSHV dream array","Orf59,60,61,62 (96407)","KSHV","Orf59,60,61,62","KSHV dream arrayOrf59,60,61,62 (96407)","good","PP2",44.6838553948328,44.9508688729256,34.68,34.61,35.56,36.38,37.87,35.83,35.56,35.59,44.7332695638761,45.5776631343178,44.4061422566883,38.61,45.785427456256,33.81
"CT","112511","KSHV dream array","ORF6 or 4 (5672)","KSHV","ORF6 or 4","KSHV dream arrayORF6 or 4 (5672)","good","PP1",45.1111506656744,45.5548680229113,45.4470281619579,37.29,44.4441580884159,37.55,45.8988274415024,36.34,44.7554255616851,41.97,44.3572639082558,44.939869124908,45.500427798368,44.4123651473783,44.8261536597274,45.474293215666
"CT","112511","KSHV dream array","ORF6 or 4 (5859)","KSHV","ORF6 or 4","KSHV dream arrayORF6 or 4 (5859)","good","PP1",45.1853976650164,44.4416529266164,44.329640169628,45.7791047426872,35.65,44.1340315509588,44.7176858712919,45.8956091986038,44.9262013700791,44.9409938515164,44.0314739299938,45.0882276338525,45.508658005856,44.8980794707313,45.1666885837913,36.79
"CT","112511","KSHV dream array","ORF6 or 4 (5921)","KSHV","ORF6 or 4","KSHV dream arrayORF6 or 4 (5921)","good","PP1",44.556487435475,44.8318176134489,44.0314721292816,44.7696076892316,36.28,45.9178480240516,35.09,44.6462556249462,44.1194450897165,45.0299260756001,44.4899690905586,44.5342593854293,44.7931069289334,44.7518355571665,44.4488437110558,44.892574809026
"CT","112511","KSHV dream array","Orf60,61,62 (97138)","KSHV","Orf60,61,62","KSHV dream arrayOrf60,61,62 (97138)","good","PP2",44.1886487533338,44.1894065756351,43.64,45.6597351515666,45.9294564551674,46.2239080911502,45.8349107075483,44.9593855622225,44.743508182466,44.1574344481342,44.6422052537091,44.2232657456771,44.15414403053,45.1182449194603,45.5555809619837,43.1
"CT","112511","KSHV dream array","Orf60,61,62 (97630)","KSHV","Orf60,61,62","KSHV dream arrayOrf60,61,62 (97630)","good","PP2",45.4568137628958,44.3845715024509,44.2356677670032,44.3263710681349,45.5646060197614,37,45.3440605541691,45.7718227794394,45.5836593108252,45.9104045983404,44.9990020464174,44.100330975838,45.241699504666,35.97,45.822895612102,34.36
"CT","112511","KSHV dream array","Orf61 or 62 (98333)","KSHV","Orf61 or 62","KSHV dream arrayOrf61 or 62 (98333)","good","PP2",45.1885097236373,44.923432579264,45.6451289467514,37.95,37.82,38.99,45.2875659801066,38.53,45.1969960881397,35.46,44.396817880217,45.6805216656066,45.3040439728647,44.7400404368527,45.6384894023649,45.8490960239433
"CT","112511","KSHV dream array","Orf61 or 62 (98515)","KSHV","Orf61 or 62","KSHV dream arrayOrf61 or 62 (98515)","good","PP2",35.13,44.794665010646,44.7752845711075,44.99,33.29,35.42,44.7756701381877,45.4062151275575,45.546030416619,45.7392005207948,45.7269084770232,45.9923136932775,44.8275045589544,44.3420494282618,34.8,34.97
"CT","112511","KSHV dream array","Orf62 (100787)","KSHV","Orf62","KSHV dream arrayOrf62 (100787)","good","PP2",44.9289637496695,45.9662915244699,45.1796751520596,45.0844981949776,44.0300590656698,44.0589154255576,44.6850933646783,45.0054277647287,44.1280180513859,44.7057141792029,45.2133923005313,44.6413009623066,45.7159176846035,44.342157932464,44.7190728224814,45.380200649146
"CT","112511","KSHV dream array","Orf62 (100977)","KSHV","Orf62","KSHV dream arrayOrf62 (100977)","good","PP2",45.8174015902914,44.18,45.4936741916463,42.3,45.6044188453816,45.4944337443449,44.019705707673,36.13,45.9397230474278,44.8750514602289,45.3456294084899,44.0531055172905,45.2313870433718,45.6749337124638,37.21,44.4687973558903
"CT","112511","KSHV dream array","Orf62 (101132)","KSHV","Orf62","KSHV dream arrayOrf62 (101132)","good","PP2",45.5097708026879,44.6492446977645,44.7796633671969,44.9874944332987,36.58,44.6713625486009,44.4491205113009,44.4157957118005,45.1533929798752,45.4757993989624,45.2930285609327,44.8351412308402,45.6338208937086,45.6374137843959,56.1821917696297,35.82
"CT","112511","KSHV dream array","Orf63 (103119)","KSHV","Orf63","KSHV dream arrayOrf63 (103119)","good","PP2",45.2998965792358,44.5504682022147,45.5030644247308,42.73,44.0533403391019,45.4202169249766,44.0619551944546,45.6158659826033,45.6104735024273,45.3819296555594,44.5817102687433,45.4733686838299,45.4935257979669,44.1564970859326,45.3447122392245,39.78
"CT","112511","KSHV dream array","Orf63 (103639)","KSHV","Orf63","KSHV dream arrayOrf63 (103639)","good","PP2",44.3921683616936,44.4487652033567,45.065945812501,44.1802683915012,40.87,45.8793680160306,45.0738063971512,45.9202460087836,44.0397229804657,44.2418348505162,44.1592050674371,45.1083361944184,45.3428509058431,44.8168519064784,45.8196675679646,37.83
"CT","112511","KSHV dream array","Orf63 or Orf64 (111231)","KSHV","Orf63 or Orf64","KSHV dream arrayOrf63 or Orf64 (111231)","good","PP2",45.9269082816318,45.5092780007981,53.6315305829607,45.415509654209,39.26,44.594569046516,44.5331798200496,45.8931696186773,44.0641910471022,44.9812943413854,44.7087499620393,44.826280163601,44.7640048386529,44.0842949612997,45.1026596380398,45.4282957287505
"CT","112511","KSHV dream array","Orf63 or Orf64 (111599)","KSHV","Orf63 or Orf64","KSHV dream arrayOrf63 or Orf64 (111599)","good","PP2",45.6262952918187,44.9845595001243,44.4747834773734,45.9240644150414,45.9882762706839,44.7761544622481,45.7657807869837,45.3822644352913,45.8934432272799,45.5764285940677,44.2867959607393,44.7255534413271,45.0791502841748,45.6428004205227,45.1813827543519,36.27
"CT","112511","KSHV dream array","Orf65 or 66, 67, 67A (112376)","KSHV","Orf65 or 66, 67, 67A","KSHV dream arrayOrf65 or 66, 67, 67A (112376)","good","PP2",44.85,45.363275420852,44.5,44.9789763074368,44.3416728666052,45.0122810993344,45.6152886715718,41.33,49.842641023118,43.96,44.204191703815,44.2206897088327,44.030964046251,40.62,44.6405935725197,40.13
"CT","112511","KSHV dream array","Orf66 or 67, 67A (112774)","KSHV","Orf66 or 67, 67A","KSHV dream arrayOrf66 or 67, 67A (112774)","good","PP2",45.7508484926075,44.8870604913682,35.8,49.7614006215334,37.46,37.86,38.1,35.41,44.2911405153573,34.74,45.9032430578955,45.4883318101056,44.3468813179061,34.22,45.4748081690632,32.88
"CT","112511","KSHV dream array","Orf66 or 67, 67A (113453)","KSHV","Orf66 or 67, 67A","KSHV dream arrayOrf66 or 67, 67A (113453)","good","PP2",45.7909175106324,45.4286275906488,34.28,45.3810863569379,44.1294910446741,45.3274258868769,34.97,45.327519766055,44.8136370675638,36.26,45.8394110412337,45.8861346575432,45.1656992519274,37.05,36.3,33.3
"CT","112511","KSHV dream array","Orf66 or 67, 67A (114218)","KSHV","Orf66 or 67, 67A","KSHV dream arrayOrf66 or 67, 67A (114218)","good","PP2",35.74,44.5378631395288,35.76,44.7826546467841,36.02,45.9925637524575,44.3313750694506,35.03,44.9956571916118,57.3611263150908,44.6473674094304,45.4695796445012,45.1734917494468,44.5224872822873,44.5628636968322,33.73
"CT","112511","KSHV dream array","Orf66 or 67, 67A (114453)","KSHV","Orf66 or 67, 67A","KSHV dream arrayOrf66 or 67, 67A (114453)","good","PP2",44.6372997472063,45.1588696925901,36.36,44.2728135725483,44.165412902832,51.9662186825275,45.6196023463272,45.1663640416227,45.8945598015562,36.65,45.3310984945856,45.2700051432475,45.0486451997422,37.01,44.0596575387754,33.98
"CT","112511","KSHV dream array","Orf67 or 67A (113980)","KSHV","Orf67 or 67A","KSHV dream arrayOrf67 or 67A (113980)","good","PP2",35.48,44.8278213180602,45.9253830281086,44.3664834699593,44.4035878442228,45.9782852879725,44.3990986305289,44.7372484682128,45.8294257391244,38.29,45.2744303778745,45.7029965138063,44.6208234038204,35.77,44.7078447006643,33.17
"CT","112511","KSHV dream array","Orf68 (115939)","KSHV","Orf68","KSHV dream arrayOrf68 (115939)","good","PP2",45.8557584807277,44.0763912517577,44.8489559437148,44.4302925476804,37.68,45.2915216614492,44.5007251370698,44.4692275384441,44.7446224344894,45.1410071332939,44.2893343237229,44.8321047378704,45.1302947197109,45.9376671705395,44.030788437929,44.0901038707234
"CT","112511","KSHV dream array","Orf68 or Orf69 (116922)","KSHV","Orf68 or Orf69","KSHV dream arrayOrf68 or Orf69 (116922)","good","PP2",45.3713223775849,44.5105171627365,36.02,37.95,34.68,35.99,45.0593657139689,44.2001454038545,36.37,36.51,44.3151772492565,44.2815418732353,44.7864217129536,44.4469970487989,45.7707717861049,36.28
"CT","112511","KSHV dream array","Orf68 or Orf69 (117120)","KSHV","Orf68 or Orf69","KSHV dream arrayOrf68 or Orf69 (117120)","good","PP2",45.2291951794177,44.7451758063398,44.0460546384566,44.7090648440644,33.96,36.65,45.4440503260121,34.61,45.4760076287203,45.9356959899887,35.01,45.0736481081694,44.9053037692793,45.2847952544689,44.7125060088001,45.0833277697675
"CT","112511","KSHV dream array","Orf7 or 6 or 4 (8189)","KSHV","Orf7 or 6 or 4","KSHV dream arrayOrf7 or 6 or 4 (8189)","good","PP1",44.0020865937695,41.61,45.4270743108355,45.3718754565343,35.51,45.0985692287795,44.1157994256355,44.6502603306435,52.5774408021569,44.0116638410836,45.4448325657286,44.4687329898588,45.3159236032516,44.1775508369319,44.8681834987365,45.7917423150502
"CT","112511","KSHV dream array","Orf7 or 6 or 4 (8314)","KSHV","Orf7 or 6 or 4","KSHV dream arrayOrf7 or 6 or 4 (8314)","good","PP1",44.3942715651356,44.7197005767375,44.5777898314409,45.1173091726378,44.9903771975078,45.59463281231,45.8022669493221,44.4566971794702,44.7644941639155,45.3813145901076,45.1354865701869,45.8356284406036,45.2684017512947,45.1620892253704,45.6621510926634,44.6943656560034
"CT","112511","KSHV dream array","ORF70 (20979)","KSHV","ORF70","KSHV dream arrayORF70 (20979)","good","PP2",44.1354509829544,45.972177494783,44.6872802521102,44.5544998110272,45.1206601727754,44.1663064095192,42.47,35.96,45.6136218309402,44.0937527515925,45.6695874957368,45.9343561013229,36.01,45.926520742476,44.7737095616758,45.7253963630646
"CT","112511","KSHV dream array","ORF70 (20979)","KSHV","ORF70","KSHV dream arrayORF70 (20979)","good","PP1",45.580088313669,44.8356527234428,36.94,45.5136957638897,45.5484274891205,38.95,45.4601590768434,44.5131298201159,44.238031913992,36.9,44.7033899892122,45.4318065047264,45.0160599416122,45.9578571124002,45.3469569897279,44.4651978155598
"CT","112511","KSHV dream array","ORF71 (vFLIP) (122381,2)","KSHV","ORF71 (vFLIP)","KSHV dream arrayORF71 (vFLIP) (122381,2)","good","PP2",33.41,32.93,30.92,34.85,32.57,32.99,31.82,31,32.24,31.9,32.42,35.9,35.39,32.81,36.13,30.7
"CT","112511","KSHV dream array","ORF71 (vFLIP) (122381)","KSHV","ORF71 (vFLIP)","KSHV dream arrayORF71 (vFLIP) (122381)","good","PP1",34.88,32.73,31.84,38.99,34.9,32.36,32.87,31.6,31.71,31.98,33.35,45.705638172105,34.31,33.96,35.81,30.48
"CT","112511","KSHV dream array","ORF71 (vFLIP) (122443,2)","KSHV","ORF71 (vFLIP)","KSHV dream arrayORF71 (vFLIP) (122443,2)","good","PP2",33.92,32.91,30.75,36.14,32.52,32.4,32.03,31.09,31.07,31.38,32.17,45.4426607261412,34.63,32.89,34.41,30.6
"CT","112511","KSHV dream array","ORF71 (vFLIP) (122443)","KSHV","ORF71 (vFLIP)","KSHV dream arrayORF71 (vFLIP) (122443)","good","PP1",35.75,32.94,30.68,33.12,32.66,32.01,32.18,31.49,31.4,32.03,32.64,44.2816702253185,33.23,33.52,34.25,30.8
"CT","112511","KSHV dream array","Orf73 (LANA) (124002,2)","KSHV","Orf73 (LANA)","KSHV dream arrayOrf73 (LANA) (124002,2)","good","PP2",45.6291698487476,38.97,37.35,38.77,37.01,32.74,36.21,36.3,36.95,39.02,45.3785686548799,45.0685338173062,45.300237917807,44.3584410110489,45.0373049499467,38.9
"CT","112511","KSHV dream array","Orf73 (LANA) (124002)","KSHV","Orf73 (LANA)","KSHV dream arrayOrf73 (LANA) (124002)","good","PP1",45.4330763500184,38.61,40.62,39.99,37.04,33.29,39.5,39.26,36.43,38.95,44.0313529437408,45.8925107042305,45.4037762302905,38.18,37.27,44.1035416736268
"CT","112511","KSHV dream array","Orf73 (LANA) or 72 (vCyc) (123511,2)","KSHV","Orf73 (LANA) or 72 (vCyc)","KSHV dream arrayOrf73 (LANA) or 72 (vCyc) (123511,2)","good","PP2",34.02,33.87,31.92,38.57,33.42,32.27,33.98,33.03,31.39,32.79,34.22,45.7580529423431,35.47,34.91,35.57,30.78
"CT","112511","KSHV dream array","Orf73 (LANA) or 72 (vCyc) (123511)","KSHV","Orf73 (LANA) or 72 (vCyc)","KSHV dream arrayOrf73 (LANA) or 72 (vCyc) (123511)","good","PP1",33.36,34.91,31.98,41.25,38.13,34.83,36.94,32.93,32.96,34.56,32.86,35.92,37.63,36.79,41.94,32.12
"CT","112511","KSHV dream array","Orf8 or 4,6,7 (10202)","KSHV","Orf8 or 4,6,7","KSHV dream arrayOrf8 or 4,6,7 (10202)","good","PP1",45.7583360634744,44.7410128186457,44.0504932687618,44.5909143923782,44.2917247419246,44.5732969138771,44.9552651387639,44.6393398409709,44.9511643457226,45.4311496713199,45.6173295755871,44.4010354089551,44.1560907145031,45.5677647548728,45.5489854621701,44.824119687546
"CT","112511","KSHV dream array","Orf8 or 4,6,7 (10467)","KSHV","Orf8 or 4,6,7","KSHV dream arrayOrf8 or 4,6,7 (10467)","good","PP1",44.7054597707465,45.2088886196725,44.4224265357479,45.0460079163313,44.7731415736489,44.7910340619273,45.950026825536,44.9652423318475,45.696565985214,44.7656570402905,44.7914426610805,45.3565922253765,45.9398306128569,44.7325292774476,44.8472159425728,44.343407006003
"CT","112511","KSHV dream array","Orf8 or 4,6,7 (10765)","KSHV","Orf8 or 4,6,7","KSHV dream arrayOrf8 or 4,6,7 (10765)","good","PP1",45.7562905116938,44.609142921865,44.8401429858059,45.1713191173039,45.1170846996829,44.1388290412724,44.5171826235019,45.2825867440552,44.0527668143623,44.4557149666362,44.6529436986893,45.3401463585906,45.3009996190667,45.1291827191599,44.1388141876087,45.7987639303319
"CT","112511","KSHV dream array","Orf9 or 4,6,7,8 (13610)","KSHV","Orf9 or 4,6,7,8","KSHV dream arrayOrf9 or 4,6,7,8 (13610)","good","PP1",44.6818008827977,45.7754271104932,44.5653693391941,45.4327633604407,44.1660796329379,45.2083016969264,45.4758767927997,45.0807283925824,44.9250818709843,44.8949257778004,44.0601908001117,45.3706043818966,48.9527754575945,44.3127315477468,44.1245283861645,45.1912714298815
"CT","112511","KSHV dream array","Orf9 or 4,6,7,8 (13806)","KSHV","Orf9 or 4,6,7,8","KSHV dream arrayOrf9 or 4,6,7,8 (13806)","good","PP1",45.41326253023,44.779322004877,44.7061523143202,44.96399301989,44.1829302390106,45.6830633166246,44.8879839894362,45.3244689879939,44.0428391229361,44.9890041733161,44.1596188703552,45.4443626822904,45.4258544947952,35.83,45.8350678016432,34.52
"CT","112511","KSHV dream array","vIRF1 (K9) (84086)","KSHV","vIRF1 (K9)","KSHV dream arrayvIRF1 (K9) (84086)","good","PP2",38.93,44.5732823638245,44.5662024049088,45.9383113267832,44.3483231123537,44.3200062643737,45.6585281523876,45.7634559706785,44.853427328635,45.9074398349039,44.5825799605809,44.9999970807694,45.887379759457,44.8675222382881,44.7357726804912,36.04
"CT","112511","KSHV dream array","vIRF1 (K9) (84202)","KSHV","vIRF1 (K9)","KSHV dream arrayvIRF1 (K9) (84202)","good","PP2",44.1146918265149,44.6744859167375,44.0292220688425,44.0764153720811,44.0779176671058,45.3517384971492,44.6576169603504,45.6889488422312,44.9735296186991,56.3992876558751,45.732730536256,44.732827459462,44.3622503820807,45.6654705228284,44.5718230386265,44.4535997309722
"CT","112511","KSHV dream array","vIRF1 (K9) (84969)","KSHV","vIRF1 (K9)","KSHV dream arrayvIRF1 (K9) (84969)","good","PP2",45.6814876571298,44.2744679413736,44.0818955628201,45.6918299766257,45.9231952903792,44.9143817322329,44.4391660699621,44.5689411354251,45.2149037169293,45.3102573552169,45.8924532015808,45.9860994932242,44.7770939315669,44.4923354010098,45.1398518891074,45.3175888741389
"CT","112511","KSHV dream array","vIRF2 (92617)","KSHV","vIRF2","KSHV dream arrayvIRF2 (92617)","good","PP2",45.9554759785533,44.1818006322719,44.4781777476892,44.0351837142371,45.4945686743595,44.1537129827775,44.4067265805788,44.1058584894054,50.2713680494763,44.4048418160528,44.7330492171459,45.869430619292,44.7047074786387,44.4604115965776,44.1045267600566,34.44
"CT","112511","KSHV dream array","vIRF4 (86524)","KSHV","vIRF4","KSHV dream arrayvIRF4 (86524)","good","PP2",44.6587097840384,45.4541978561319,44.2092895954847,45.8037755009718,35.05,36.58,45.8426154660992,44.011822423432,34.87,35.63,45.9951399960555,44.0180590255186,44.0126087311655,44.2672979924828,45.315562739037,31.52
"CT","112511","KSHV dream array","vIRF4 (86975)","KSHV","vIRF4","KSHV dream arrayvIRF4 (86975)","good","PP2",45.7547918651253,44.6116682472639,44.820539962966,45.8479450023733,33.7,44.9381228117272,44.6154763521627,44.2167122289538,44.918238514103,44.4004309147224,45.5362236653455,45.801055662334,45.2688769986853,45.0638079824857,45.449247978162,31.42
"CT","112511","KSHV dream array","Orf73 (LANA) (124002,2)a","KSHV","Orf73 (LANA)","KSHV dream arrayOrf73 (LANA) (124002,2)","good","PP2",44.748779702466,37.2,35.41,37.86,37.63,32.69,34.94,37.72,35.98,38.39,45.5826022578403,44.6774381995201,45.6035461197607,38.42,45.5087078777142,44.1257061320357
